id	x	y
21079	-84.573693	37.646044
21081	-84.604186	38.686141
21083	-88.648201	36.740189
21085	-86.30706	37.47093
21087	-85.539136	37.265494
21089	-82.817057	38.556078
21091	-86.800227	37.870349
21093	-85.916281	37.754042
21095	-83.238921	36.862956
21097	-84.316922	38.417187
21099	-85.882891	37.27673
21101	-87.563149	37.817624
21103	-85.170433	38.436289
21105	-88.963198	36.663941
21107	-87.525161	37.304355
21109	-83.990295	37.400108
21111	-85.699217	38.202543
21113	-84.586627	37.8824
21115	-82.812373	37.833789
21117	-84.546799	39.01816
21119	-82.942975	37.337891
21121	-83.907773	36.901586
21123	-85.716722	37.541242
21125	-84.091435	37.092242
21127	-82.68199	38.07442
21129	-83.705752	37.584811
21131	-83.370885	37.110509
21133	-82.805353	37.14308
21135	-83.337088	38.561981
21137	-84.669592	37.467484
21139	-88.353255	37.14266
21141	-86.868179	36.857866
21143	-88.078933	37.063886
21145	-88.647924	37.048425
21147	-84.450401	36.714895
21149	-87.225528	37.511517
21151	-84.286256	37.706646
21153	-83.052501	37.728119
21155	-85.284036	37.571787
21157	-88.335502	36.9
21159	-82.49949	37.84059
21161	-83.790529	38.619908
21163	-86.139392	37.938723
21165	-83.595107	37.942722
21167	-84.854042	37.785369
21169	-85.643977	36.987909
21171	-85.727434	36.710215
21173	-83.913888	38.035452
21175	-83.260062	37.910875
21177	-87.148091	37.237118
21179	-85.462661	37.817382
21181	-84.019251	38.321641
21183	-86.858231	37.464859
21185	-85.452943	38.371721
21187	-84.832978	38.52534
21189	-83.679491	37.454623
21191	-84.353642	38.721598
21193	-83.200783	37.256666
21195	-82.418616	37.464107
21197	-83.873386	37.844846
21199	-84.613264	37.092002
21201	-84.049492	38.535356
21203	-84.347296	37.378648
21205	-83.440359	38.193872
21207	-85.058223	37.026855
21209	-84.571934	38.239735
21211	-85.221836	38.214503
21213	-86.575346	36.736213
21215	-85.343383	38.052322
21217	-85.344956	37.356161
21219	-87.176263	36.811318
21221	-87.84023	36.84909
21223	-85.339621	38.626266
21225	-87.930379	37.653577
21227	-86.434154	36.974375
21229	-85.188672	37.734849
21231	-84.847339	36.833774
21233	-87.688707	37.500252
21235	-84.13565	36.809757
21237	-83.51431	37.743917
21239	-84.725647	38.05021
22001	-92.351265	30.274825
22003	-92.77315	30.669432
22005	-90.929252	30.243441
22007	-91.066037	29.923761
22009	-92.061184	31.053164
22011	-93.287905	30.735858
22013	-93.079341	32.392252
22015	-93.655613	32.5557
22017	-93.801325	32.474586
22019	-93.26254	30.227943
22021	-92.105826	32.080807
22023	-93.221171	29.90115
22025	-91.827802	31.691328
22027	-93.028793	32.826144
22029	-91.547244	31.592803
22031	-93.776913	32.093294
22033	-91.102272	30.464308
22035	-91.195899	32.772181
22037	-91.087089	30.827588
22039	-92.364257	30.683046
22041	-91.696413	32.137714
22043	-92.562388	31.544285
22045	-91.81156	29.99179
22047	-91.242541	30.273505
22049	-92.633874	32.283307
22051	-90.152718	29.943987
22053	-92.735337	30.241316
22055	-92.043073	30.208125
22057	-90.607445	29.67541
22059	-92.172913	31.730413
22061	-92.648647	32.549885
22063	-90.837524	30.4817
22065	-91.193737	32.398716
22067	-91.884043	32.789814
22069	-93.100637	31.758797
22071	-90.050229	29.977425
22073	-92.126671	32.51155
22075	-89.821089	29.640775
22077	-91.500901	30.673149
22079	-92.460403	31.28424
22081	-93.308217	32.05639
22083	-91.714582	32.442512
22085	-93.567355	31.58198
22087	-89.935066	29.929599
22089	-90.375969	29.936497
22091	-90.702783	30.794653
22093	-90.739257	30.021457
22095	-90.514539	30.069756
22097	-92.109191	30.520425
22099	-91.829502	30.220103
22101	-91.352092	29.744098
22103	-89.936886	30.377457
22105	-90.457463	30.575622
22107	-91.298231	31.971967
22109	-90.720168	29.586953
22111	-92.401556	32.799509
22113	-92.174206	29.983087
22115	-93.242502	31.095589
22117	-89.977691	30.83723
22119	-93.341533	32.701527
22121	-91.265297	30.443585
22123	-91.427429	32.817737
22125	-91.438873	30.878319
22127	-92.67355	31.935705
23001	-70.201641	44.120919
23003	-68.09182	46.708857
23005	-70.300689	43.748899
23007	-70.230167	44.702819
23009	-68.467991	44.46705
23011	-69.74899	44.398321
23013	-69.160297	44.12626
23015	-69.557231	44.027308
23017	-70.61143	44.288779
23019	-68.78609	44.964977
23021	-69.250863	45.253077
23023	-69.874755	43.952468
23025	-69.686808	44.820977
23027	-69.083101	44.489694
23029	-67.459187	44.859048
23031	-70.639393	43.417969
24001	-78.817186	39.629227
24003	-76.596452	39.066718
24005	-76.619071	39.368331
24009	-76.539794	38.544057
24011	-75.829486	38.869249
24013	-76.993272	39.527456
24015	-75.937848	39.614232
24017	-76.950622	38.578186
24019	-76.011374	38.564741
24021	-77.400132	39.436529
24023	-79.304603	39.510871
24025	-76.310864	39.521938
24027	-76.857419	39.218413
24029	-76.066316	39.24244
24031	-77.1195	39.083003
24033	-76.891722	38.906911
24035	-76.160641	39.018338
24037	-76.579633	38.308093
24039	-75.751092	38.119143
24041	-76.106839	38.769387
24043	-77.73331	39.617374
24045	-75.593337	38.37291
24047	-75.236785	38.30202
24510	-76.620601	39.314997
25001	-70.328699	41.689175
25003	-73.218576	42.458483
25005	-71.109209	41.794622
25007	-70.603786	41.418331
25009	-70.983194	42.623878
25011	-72.562933	42.576636
25013	-72.574403	42.125537
25015	-72.577242	42.311663
25017	-71.255967	42.448892
25019	-70.091979	41.269864
25021	-71.14822	42.202017
25023	-70.855086	42.025044
25025	-71.078204	42.333722
25027	-71.805524	42.304581
26001	-83.473937	44.669146
26003	-86.694156	46.380414
26005	-85.882465	42.602088
26007	-83.506828	45.050773
26009	-85.205176	44.982597
26011	-83.886502	44.043436
26013	-88.446279	46.754848
26015	-85.340609	42.612446
26017	-83.926281	43.633118
26019	-86.030951	44.647373
26021	-86.409366	41.990219
26023	-85.033947	41.929861
26025	-85.101092	42.289523
26027	-86.036552	41.899795
26029	-85.117361	45.243924
26031	-84.517375	45.514275
26033	-84.39617	46.372407
26035	-84.826175	43.94866
26037	-84.562068	42.901642
26039	-84.673124	44.661365
26041	-87.064548	45.80738
26043	-88.012518	45.836504
26045	-84.742488	42.642038
26047	-84.909499	45.436101
26049	-83.695522	43.012135
26051	-84.435472	43.966476
26053	-89.992466	46.446513
26055	-85.606299	44.71305
26057	-84.630257	43.341028
26059	-84.605069	41.914585
26061	-88.541793	47.12383
26063	-83.064748	43.835999
26065	-84.487743	42.689848
26067	-85.086108	42.957332
26069	-83.545553	44.359702
26071	-88.544422	46.106731
26073	-84.803935	43.609841
26075	-84.406609	42.24121
26077	-85.581735	42.262991
26079	-85.158784	44.722721
26081	-85.628914	42.96503
26083	-88.298598	47.340454
26085	-85.799862	43.958346
26087	-83.252975	43.060485
26089	-85.732451	44.9131
26091	-84.052083	41.923941
26093	-83.854754	42.570604
26095	-85.540784	46.344896
26097	-84.883383	46.002446
26099	-82.958634	42.581306
26101	-86.180728	44.304179
26103	-87.495351	46.486548
26105	-86.349223	43.974243
26107	-85.384774	43.656076
26109	-87.584531	45.339561
26111	-84.300545	43.643116
26113	-85.166651	44.309044
26115	-83.484903	41.899336
26117	-85.172783	43.292017
26119	-84.130106	44.994965
26121	-86.217008	43.244081
26123	-85.809957	43.469856
26125	-83.308651	42.585712
26127	-86.302658	43.636203
26129	-84.119755	44.293887
26131	-89.297168	46.71347
26133	-85.349483	43.966714
26135	-84.149434	44.694668
26137	-84.659402	45.006305
26139	-86.026418	42.909829
26141	-83.877931	45.35371
26143	-84.644137	44.362524
26145	-83.989854	43.395749
26147	-82.566384	42.904253
26149	-85.523505	41.887285
26151	-82.78039	43.366056
26153	-86.236142	46.033139
26155	-84.145923	42.941509
26157	-83.437793	43.429934
26159	-86.018043	42.260758
26161	-83.726379	42.259208
26163	-83.203209	42.339303
26165	-85.488083	44.304503
27001	-93.514804	46.567152
27003	-93.272548	45.193086
27005	-95.768544	46.852753
27007	-94.85293	47.592655
27009	-94.103295	45.63339
27011	-96.445043	45.400375
27013	-94.003475	44.126283
27015	-94.601517	44.28368
27017	-92.537591	46.645326
27019	-93.678351	44.839412
27021	-94.417389	46.839066
27023	-95.608939	44.960624
27025	-92.929527	45.458574
27027	-96.666613	46.860627
27029	-95.388464	47.559979
27031	-90.347848	47.822301
27033	-95.121127	43.944098
27035	-94.149381	46.43252
27037	-93.153501	44.77147
27039	-92.815799	44.029323
27041	-95.396811	45.908788
27043	-93.958873	43.680832
27045	-92.076887	43.687126
27047	-93.362411	43.66358
27049	-92.670912	44.44966
27051	-95.940568	45.943124
27053	-93.359067	44.971966
27055	-91.438165	43.718028
27057	-94.93351	47.052381
27059	-93.268193	45.543678
27061	-93.520295	47.319342
27063	-95.119622	43.66793
27065	-93.297793	45.886828
27067	-95.016517	45.155169
27069	-96.789715	48.730814
27071	-93.497754	48.500345
27073	-96.138566	44.985241
27075	-91.525374	47.208164
27077	-94.757208	48.769105
27079	-93.728087	44.384779
27081	-96.253753	44.376884
27083	-95.79775	44.428846
27085	-94.264472	44.858954
27087	-95.841566	47.293352
27089	-96.531291	48.317037
27091	-94.512899	43.667563
27093	-94.485746	45.132826
27095	-93.622734	45.811671
27097	-94.327968	45.98691
27099	-92.89781	43.664884
27101	-95.740348	43.986238
27103	-94.070467	44.266817
27105	-95.675933	43.639581
27107	-96.491789	47.310434
27109	-92.46907	44.021073
27111	-95.7995	46.405024
27113	-96.145899	48.103013
27115	-92.891282	46.035319
27117	-96.274571	43.983851
27119	-96.535928	47.776415
27121	-95.440106	45.627387
27123	-93.106134	44.993588
27125	-96.149258	47.877791
27127	-95.19145	44.444603
27129	-94.935685	44.721311
27131	-93.263221	44.366908
27133	-96.236081	43.650605
27135	-95.646988	48.822324
27137	-92.313792	47.094932
27139	-93.465687	44.713129
27141	-93.735818	45.407515
27143	-94.172739	44.579954
27145	-94.366748	45.555723
27147	-93.215424	44.06293
27149	-95.935749	45.582281
27151	-95.684423	45.266914
27153	-94.882461	46.068228
27155	-96.548221	45.750662
27157	-92.221797	44.299323
27159	-95.042168	46.526815
27161	-93.553995	44.059736
27163	-92.918798	44.984682
27165	-94.58525	43.990919
27167	-96.525968	46.31377
27169	-91.712345	44.023776
27171	-93.860288	45.192387
27173	-95.84138	44.736755
28001	-91.36007	31.546887
28003	-88.528687	34.909286
28005	-90.816999	31.178914
28007	-89.589145	33.064923
28009	-89.204885	34.809963
28011	-90.780776	33.7776
28013	-89.305994	33.924162
28015	-89.928522	33.457091
28017	-88.930812	33.931958
28019	-89.239431	33.340846
28021	-90.969972	31.9332
28023	-88.726086	32.054236
28025	-88.696197	33.62682
28027	-90.569963	34.224489
28029	-90.386141	31.895644
28031	-89.546723	31.638081
28033	-89.965751	34.930269
28035	-89.291788	31.312171
28037	-90.879266	31.472553
28039	-88.596752	30.874107
28041	-88.62957	31.207034
28043	-89.804512	33.769319
28045	-89.406174	30.363591
28047	-89.062692	30.423634
28049	-90.253506	32.308237
28051	-90.035483	33.092427
28053	-90.519803	33.154383
28055	-91.027409	32.876064
28057	-88.4023	34.291999
28059	-88.651409	30.436858
28061	-89.143578	31.967466
28063	-91.053618	31.716662
28065	-89.817831	31.579482
28067	-89.164108	31.670594
28069	-88.669636	32.755619
28071	-89.519948	34.363511
28073	-89.44224	31.254527
28075	-88.688913	32.402589
28077	-90.105736	31.555363
28079	-89.509614	32.737443
28081	-88.702491	34.26854
28083	-90.215655	33.518516
28085	-90.454721	31.552432
28087	-88.395533	33.515141
28089	-90.093917	32.512031
28091	-89.828419	31.25074
28093	-89.539123	34.812295
28095	-88.498626	33.923812
28097	-89.678616	33.4977
28099	-89.115271	32.754385
28101	-89.126176	32.412036
28103	-88.554849	33.130961
28105	-88.832582	33.449457
28107	-89.9402	34.348854
28109	-89.632532	30.643823
28111	-88.989355	31.258432
28113	-90.434329	31.212023
28115	-89.014236	34.250421
28117	-88.553696	34.629961
28119	-90.269119	34.269482
28121	-90.033177	32.273998
28123	-89.523353	32.403084
28125	-90.856452	32.916475
28127	-89.852608	31.913987
28129	-89.499497	31.968156
28131	-89.128135	30.81262
28133	-90.586594	33.594599
28135	-90.164763	33.968724
28137	-89.940001	34.647932
28139	-88.926406	34.767028
28141	-88.22984	34.726702
28143	-90.368872	34.688333
28145	-89.007545	34.483892
28147	-90.118754	31.149484
28149	-90.847768	32.324126
28151	-91.009503	33.369999
28153	-88.658552	31.647747
28155	-89.232835	33.583305
28157	-91.237511	31.127982
28159	-89.045541	33.084727
28161	-89.698749	34.078961
28163	-90.380343	32.82189
29001	-92.582353	40.195722
29003	-94.815967	39.925313
29005	-95.434881	40.42246
29007	-91.816804	39.203552
29009	-93.857695	36.730596
29011	-94.305911	37.492092
29013	-94.364167	38.27402
29015	-93.310252	38.304073
29017	-89.997139	37.335163
29019	-92.321127	38.962785
29021	-94.822743	39.749292
29023	-90.408946	36.749962
29025	-93.984754	39.664303
29027	-91.990604	38.800407
29029	-92.75154	38.073713
29031	-89.607131	37.352327
29033	-93.496559	39.409
29035	-90.905799	36.951543
29037	-94.423916	38.739878
29039	-93.904435	37.767433
29041	-92.934502	39.481008
29043	-93.262045	37.021831
29045	-91.709265	40.415323
29047	-94.493747	39.245763
29049	-94.367958	39.602641
29051	-92.222847	38.554554
29053	-92.778607	38.908597
29055	-91.321187	38.056064
29057	-93.828881	37.418892
29059	-93.061449	37.644788
29061	-93.982346	39.942555
29063	-94.358787	39.827765
29065	-91.540625	37.628161
29067	-92.591195	36.938433
29069	-90.060106	36.324016
29071	-91.000329	38.4347
29073	-91.491383	38.459729
29075	-94.427165	40.196982
29077	-93.303707	37.196547
29079	-93.593364	40.092227
29081	-93.996285	40.316934
29083	-93.740073	38.394792
29085	-93.337433	37.906305
29087	-95.201293	40.089069
29089	-92.710695	39.137185
29091	-91.872736	36.79345
29093	-90.722761	37.570209
29095	-94.454669	39.013357
29097	-94.441136	37.128681
29099	-90.476488	38.3419
29101	-93.764127	38.753855
29103	-92.154579	40.149357
29105	-92.656984	37.670635
29107	-93.841973	39.056427
29109	-93.799277	37.035172
29111	-91.644814	40.084954
29113	-90.92582	39.015006
29115	-93.068514	39.800524
29117	-93.555283	39.788904
29119	-94.404181	36.619579
29121	-92.511102	39.801538
29123	-90.300268	37.529997
29125	-91.889317	38.170823
29127	-91.454933	39.741118
29129	-93.574529	40.42721
29131	-92.506583	38.244701
29133	-89.361514	36.853545
29135	-92.617632	38.631818
29137	-91.97431	39.514734
29139	-91.46709	38.951979
29141	-92.848929	38.380362
29143	-89.658447	36.5986
29145	-94.409169	36.922854
29147	-94.865902	40.354404
29149	-91.462837	36.61816
29151	-91.881568	38.463236
29153	-92.432494	36.62033
29155	-89.748648	36.184982
29157	-89.856777	37.716078
29159	-93.24766	38.702433
29161	-91.749871	37.940281
29163	-91.151385	39.370226
29165	-94.683093	39.260575
29167	-93.403976	37.60284
29169	-92.174349	37.825155
29171	-92.980901	40.478381
29173	-91.461809	39.574938
29175	-92.451455	39.415114
29177	-94.062091	39.335204
29179	-90.965751	37.33392
29181	-90.794839	36.623429
29183	-90.638065	38.773899
29185	-93.778711	38.05758
29186	-90.166996	37.935363
29187	-90.491094	37.832557
29189	-90.385095	38.648781
29195	-93.204303	39.112599
29197	-92.518432	40.465413
29199	-92.145137	40.449714
29201	-89.578763	37.013191
29203	-91.431951	37.062894
29205	-92.073194	39.755593
29207	-89.969815	36.850247
29209	-93.441882	36.71367
29211	-93.108273	40.219054
29213	-93.184872	36.652784
29215	-91.96584	37.312909
29217	-94.341853	37.833955
29219	-91.106864	38.780399
29221	-90.787344	37.951484
29223	-90.517901	37.110598
29225	-92.904881	37.269186
29227	-94.4386	40.485875
29229	-92.433744	37.197285
29510	-90.253987	38.624673
30001	-112.723665	45.251556
30003	-107.496765	45.556465
30005	-108.916825	48.43804
30007	-111.510745	46.311328
30009	-109.097544	45.309381
30011	-104.496712	45.678996
30013	-111.309143	47.489092
30015	-110.409184	47.930042
30017	-105.818169	46.405069
30019	-105.414665	48.796359
30021	-104.752627	47.142229
30023	-112.958374	46.120344
30025	-104.330407	46.362792
30027	-109.443179	47.086829
30029	-114.275453	48.253875
30031	-111.123181	45.685188
30033	-106.990071	47.281354
30035	-112.789128	48.597898
30037	-109.161466	46.320317
30039	-113.302123	46.446337
30041	-109.774736	48.519092
30043	-112.056433	46.244884
30045	-110.207196	47.098265
30047	-114.119725	47.599163
30049	-112.031071	46.646139
30051	-110.98837	48.555523
30053	-115.406054	48.533221
30055	-105.762186	47.624539
30057	-111.966404	45.438348
30059	-110.890928	46.539443
30061	-114.929623	47.182059
30063	-114.019252	46.87523
30065	-108.484041	46.448443
30067	-110.575462	45.599059
30069	-108.307405	47.022326
30071	-107.843173	48.364886
30073	-112.149841	48.216568
30075	-105.545015	45.416196
30077	-112.756551	46.460201
30079	-105.258365	46.814743
30081	-114.108602	46.340385
30083	-104.229998	47.722959
30085	-105.242137	48.140641
30087	-106.643434	45.926404
30089	-115.192852	47.653933
30091	-104.506904	48.739126
30093	-112.525402	45.987825
30095	-109.29932	45.602246
30097	-109.930808	45.819184
30099	-112.072722	47.771483
30101	-111.839902	48.592605
30103	-107.276504	46.258653
30105	-106.551806	48.240128
30107	-109.813447	46.468678
30109	-104.19041	46.968518
30111	-108.5357	45.791792
31001	-98.416066	40.582342
31003	-98.056871	42.143949
31005	-101.686219	41.578052
31007	-103.69133	41.559955
31009	-99.991786	41.883591
31011	-98.018949	41.686788
31013	-102.908274	42.142374
31015	-98.727614	42.890327
31017	-99.851852	42.533838
31019	-99.068011	40.740627
31021	-96.344251	41.84791
31023	-97.139952	41.24412
31025	-96.063362	40.943499
31027	-97.252729	42.578905
31029	-101.623725	40.500893
31031	-100.76408	42.772014
31033	-102.984583	41.169632
31035	-98.034599	40.542571
31037	-97.076676	41.523471
31039	-96.761928	41.897237
31041	-99.663706	41.402392
31043	-96.444582	42.444664
31045	-103.080022	42.776211
31047	-99.856889	40.827151
31049	-102.350287	41.088508
31051	-96.827641	42.441469
31053	-96.533988	41.477404
31055	-96.050274	41.259172
31057	-101.61733	40.085951
31059	-97.577158	40.542847
31061	-98.947614	40.184014
31063	-100.402335	40.607708
31065	-99.931986	40.244096
31067	-96.715101	40.270384
31069	-102.321119	41.445228
31071	-99.104041	41.802795
31073	-99.824429	40.587431
31075	-101.731579	41.942672
31077	-98.495867	41.556109
31079	-98.379356	40.914679
31081	-98.02492	40.878941
31083	-99.400869	40.142874
31085	-101.055922	40.491701
31087	-101.018802	40.207032
31089	-98.747859	42.459128
31091	-101.081444	41.985006
31093	-98.497777	41.18916
31095	-97.137834	40.167331
31097	-96.235039	40.399165
31099	-98.99496	40.503302
31101	-101.701728	41.142075
31103	-99.696635	42.863644
31105	-103.661788	41.226601
31107	-97.79278	42.623142
31109	-96.673118	40.801976
31111	-100.787433	41.117748
31113	-100.489675	41.494044
31115	-99.407087	41.817977
31117	-101.003837	41.561496
31119	-97.465752	42.001
31121	-98.034567	41.132951
31123	-103.145269	41.703718
31125	-97.903229	41.403268
31127	-95.834359	40.403465
31129	-98.056772	40.118849
31131	-96.027519	40.667648
31133	-96.180051	40.13169
31135	-101.663656	40.846832
31137	-99.408472	40.467912
31139	-97.597995	42.26697
31141	-97.391361	41.471265
31143	-97.556691	41.177954
31145	-100.582518	40.20354
31147	-95.677461	40.102531
31149	-99.489423	42.537588
31151	-97.030268	40.576386
31153	-96.011827	41.152189
31155	-96.573107	41.201563
31157	-103.683911	41.866554
31159	-97.110446	40.869764
31161	-102.38754	42.708023
31163	-98.970684	41.222556
31165	-103.836926	42.393672
31167	-97.245198	41.981981
31169	-97.627209	40.182037
31171	-100.567871	41.966427
31173	-96.515829	42.156374
31175	-98.948972	41.571237
31177	-96.159748	41.507078
31179	-97.0618	42.22132
31181	-98.486333	40.193785
31183	-98.538641	41.87623
31185	-97.604523	40.865371
32001	-118.80221	39.473605
32003	-115.138143	36.145196
32005	-119.756393	38.952442
32007	-115.482011	40.869065
32009	-117.624375	37.81003
32011	-116.178281	39.923419
32013	-117.742822	41.025549
32015	-116.91811	40.504197
32017	-114.665167	37.773738
32019	-119.329738	39.288167
32021	-118.641346	38.599488
32023	-116.21669	36.562845
32027	-118.320136	40.32914
32029	-119.59617	39.389328
32031	-119.798794	39.530601
32033	-114.845857	39.274946
32510	-119.753397	39.166294
33001	-71.443412	43.523486
33003	-71.177006	43.806271
33005	-72.264126	42.899414
33007	-71.360314	44.558537
33009	-71.959245	43.838436
33011	-71.53223	42.877295
33013	-71.584957	43.246345
33015	-71.103575	42.934903
33017	-70.955639	43.248738
33019	-72.260172	43.367721
34001	-74.57431	39.424085
34003	-74.058064	40.918837
34005	-74.834381	39.979658
34007	-75.028402	39.863991
34009	-74.800723	39.098704
34011	-75.087538	39.429429
34013	-74.216707	40.768741
34015	-75.12258	39.749683
34017	-74.062194	40.743302
34019	-74.897927	40.573907
34021	-74.702085	40.255949
34023	-74.386347	40.487767
34025	-74.141352	40.291914
34027	-74.500901	40.85966
34029	-74.208139	39.969952
34031	-74.192008	40.927025
34033	-75.375444	39.623333
34035	-74.580046	40.5644
34037	-74.651578	41.091309
34039	-74.294035	40.659822
34041	-75.013827	40.796744
35001	-106.603658	35.106953
35003	-108.5485	33.904607
35005	-104.511043	33.366064
35006	-107.8196	35.103917
35007	-104.640131	36.707407
35009	-103.226561	34.419597
35011	-104.241393	34.448286
35013	-106.731833	32.238228
35015	-104.287381	32.541327
35017	-108.241467	32.77993
35019	-104.779828	34.904911
35021	-104.003789	35.92199
35023	-108.759089	32.262115
35025	-103.199751	32.755001
35027	-105.619897	33.422874
35028	-106.269878	35.868595
35029	-107.72004	32.213377
35031	-108.62425	35.520532
35033	-105.222502	36.006799
35035	-105.960337	32.863341
35037	-103.650244	35.174591
35039	-106.189647	36.190674
35041	-103.349919	34.160802
35043	-106.648656	35.350585
35045	-108.221464	36.716862
35047	-105.295886	35.568849
35049	-106.00068	35.629844
35051	-107.284194	33.096384
35053	-106.940855	34.153731
35055	-105.608546	36.439557
35057	-106.097695	34.878334
35059	-103.30582	36.458786
35061	-106.718264	34.752539
36001	-73.814945	42.678342
36003	-78.023594	42.228085
36005	-73.881696	40.849897
36007	-75.931295	42.122746
36009	-78.608772	42.226754
36011	-76.561079	42.939205
36013	-79.316155	42.247744
36015	-76.813264	42.117563
36017	-75.57065	42.48059
36019	-73.548716	44.731586
36021	-73.680852	42.275878
36023	-76.142288	42.594928
36025	-74.990078	42.241852
36027	-73.837388	41.686242
36029	-78.79344	42.886973
36031	-73.689779	44.163906
36033	-74.347769	44.708487
36035	-74.329659	43.062076
36037	-78.174022	43.000161
36039	-73.979045	42.298508
36041	-74.413005	43.634867
36043	-74.99718	43.074163
36045	-75.901229	44.021233
36047	-73.954493	40.649607
36049	-75.442671	43.78924
36051	-77.763651	42.764913
36053	-75.718851	42.987047
36055	-77.620202	43.161889
36057	-74.342121	42.932792
36059	-73.601324	40.715711
36061	-73.964827	40.780276
36063	-78.8532	43.135845
36065	-75.363963	43.150666
36067	-76.16789	43.065746
36069	-77.256051	42.895955
36071	-74.242899	41.42182
36073	-78.215522	43.248384
36075	-76.30776	43.392032
36077	-75.061467	42.565089
36079	-73.716429	41.411389
36081	-73.833383	40.720753
36083	-73.627839	42.699809
36085	-74.137139	40.588236
36087	-74.017265	41.127792
36089	-75.152676	44.64963
36091	-73.787397	43.009819
36093	-73.947828	42.809362
36095	-74.435667	42.643621
36097	-76.871584	42.388452
36099	-76.828041	42.834426
36101	-77.325627	42.270465
36103	-73.114548	40.820938
36105	-74.707887	41.702761
36107	-76.298382	42.122017
36109	-76.479624	42.461067
36111	-74.100565	41.847435
36113	-73.719208	43.403629
36115	-73.454461	43.288586
36117	-77.121665	43.146217
36119	-73.805095	41.040074
36121	-78.207091	42.720373
36123	-77.078496	42.634867
37001	-79.411818	36.072066
37003	-81.190343	35.89108
37005	-81.106863	36.495691
37007	-80.098177	34.968038
37009	-81.488353	36.41759
37011	-81.940974	36.080733
37013	-76.950314	35.517746
37015	-76.97887	36.090226
37017	-78.642212	34.606562
37019	-78.245417	34.023969
37021	-82.548613	35.589706
37023	-81.638371	35.731737
37025	-80.599306	35.404143
37027	-81.508386	35.879479
37029	-76.183537	36.354766
37031	-76.793188	34.744079
37033	-79.361473	36.400472
37035	-81.249727	35.696672
37037	-79.258747	35.735933
37039	-84.00854	35.110726
37041	-76.625394	36.114153
37043	-83.805183	35.036054
37045	-81.51468	35.294414
37047	-78.710211	34.282722
37049	-77.038454	35.06151
37051	-78.937654	35.062334
37053	-75.994179	36.381322
37055	-75.674328	35.9159
37057	-80.203102	35.845806
37059	-80.527393	35.926548
37061	-77.946337	34.93148
37063	-78.908949	35.994108
37065	-77.659794	35.906617
37067	-80.25717	36.109518
37069	-78.329408	36.051461
37071	-81.159551	35.275439
37073	-76.71316	36.453978
37075	-83.795295	35.335071
37077	-78.658278	36.2383
37079	-77.668536	35.472836
37081	-79.851229	36.061421
37083	-77.674319	36.347045
37085	-78.828445	35.362895
37087	-82.941559	35.516349
37089	-82.473931	35.33772
37091	-77.00867	36.34851
37093	-79.193821	34.982597
37095	-76.207561	35.464292
37097	-80.870388	35.72622
37099	-83.198724	35.337681
37101	-78.398064	35.550979
37103	-77.342732	35.027444
37105	-79.172938	35.462801
37107	-77.631675	35.262266
37109	-81.194248	35.483065
37111	-82.02606	35.669771
37113	-83.377767	35.158433
37115	-82.649167	35.841737
37117	-77.103742	35.834625
37119	-80.8119	35.21642
37121	-82.12081	35.959635
37123	-79.881217	35.336605
37125	-79.448008	35.249186
37127	-77.920626	35.947916
37129	-77.882271	34.212209
37131	-77.440449	36.43321
37133	-77.395229	34.736082
37135	-79.080974	35.976073
37137	-76.772076	35.112663
37139	-76.249681	36.292397
37141	-77.855687	34.479266
37143	-76.420537	36.181693
37145	-78.97298	36.378884
37147	-77.381686	35.581263
37149	-82.178824	35.255807
37151	-79.827334	35.765257
37153	-79.730819	34.945276
37155	-79.094862	34.670161
37157	-79.771027	36.404167
37159	-80.521026	35.622505
37161	-81.893888	35.348345
37163	-78.393748	35.028186
37165	-79.480423	34.787032
37167	-80.247544	35.319234
37169	-80.270192	36.352514
37171	-80.657685	36.430887
37173	-83.410417	35.438882
37175	-82.7462	35.210899
37177	-76.241261	35.899035
37179	-80.589442	35.007514
37181	-78.401848	36.333072
37183	-78.668673	35.796458
37185	-78.132704	36.417262
37187	-76.642994	35.863396
37189	-81.687217	36.218823
37191	-77.988479	35.367627
37193	-81.133069	36.194346
37195	-77.925424	35.724685
37197	-80.671941	36.162792
37199	-82.29243	35.91039
38001	-102.641789	46.039699
38003	-98.034362	46.925534
38005	-99.165185	48.027865
38007	-103.376737	46.998016
38009	-100.651115	48.821445
38011	-103.382351	46.167603
38013	-102.517791	48.782323
38015	-100.763512	46.820369
38017	-96.857616	46.866683
38019	-98.417	48.753175
38021	-98.329879	46.089524
38023	-103.360879	48.872031
38025	-102.621821	47.31696
38027	-99.047702	47.711845
38029	-100.204086	46.257187
38031	-99.034934	47.458052
38033	-103.964884	46.896065
38035	-97.135383	47.908893
38037	-101.704227	46.383728
38039	-98.184087	47.451764
38041	-102.519111	46.440868
38043	-99.810981	46.932151
38045	-98.518616	46.406877
38047	-99.542123	46.487756
38049	-100.685837	48.181361
38051	-99.476714	46.134456
38053	-103.236264	47.807462
38055	-101.199214	47.522789
38057	-101.715768	47.306025
38059	-101.03432	46.815746
38061	-102.361038	48.125307
38063	-98.204476	47.915555
38065	-101.347924	47.13191
38067	-97.57453	48.78889
38069	-99.994787	48.325882
38071	-98.833531	48.142767
38073	-97.658028	46.477789
38075	-101.551845	48.731302
38077	-96.765772	46.261585
38079	-99.813777	48.835331
38081	-97.583399	46.158479
